epoch,acc,f1_m,loss,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
12,0.5437901351829422,0.4679123669687655,1.1886727129163792,0.8003530563560889,0.333242246228858,0.5432628797099014,0.48431554405188465,1.1946152676994293,0.7795532056803433,0.35303830907555833
13,0.5612788631512439,0.4949755514966186,1.1505569603000447,0.8013757290467488,0.3607050143665817,0.5617569353495437,0.4971415124134784,1.157704039955391,0.7803735159032411,0.3662483488237842
14,0.5689301816373759,0.5118513359514021,1.120918109510127,0.8015609430572931,0.3787402650513175,0.5591149272660441,0.5062041894054161,1.1590918905668877,0.7785671593490964,0.3768163804097724
15,0.5802705286793214,0.5185262158458098,1.102309440113609,0.7942505888737589,0.3877578903773978,0.5525099076084605,0.513166791696687,1.1568410543028556,0.7667996506237448,0.3870541612018525
16,0.5830031424243686,0.533115316551392,1.0856891629604355,0.8037095312326882,0.4019674818516429,0.5614266843587908,0.516917597861712,1.166124768742167,0.7604708868414755,0.3936591809381739
17,0.5877852166003584,0.5444882318351028,1.069476949645776,0.7995620197995078,0.4152206585151215,0.5855350064475439,0.5366480605999103,1.0796205479371186,0.7867994763577157,0.4085204755220577
18,0.5901079381940664,0.5394573561039954,1.065242922400529,0.7927821078722652,0.41153163002038656,0.5766182299334275,0.5303159197066545,1.107223509167428,0.7517600513827376,0.41149273443883444
19,0.5981691487338117,0.5502707170306504,1.041882877378194,0.797659512116033,0.4228719770338288,0.596103038151639,0.543125904102464,1.0824905956752076,0.77468348887984,0.4194187582169058
20,0.6022680694491083,0.5616481205058368,1.0218931935592206,0.7982994238036075,0.43598852303855845,0.6027080582029123,0.5586767826559049,1.0571534528127593,0.7763312940868393,0.4379128137778102
21,0.6077332969066273,0.5674423731844157,1.0139996496066481,0.7964538131471637,0.4428200574011763,0.6043593132354151,0.5617879263003562,1.0680590203447733,0.7754781829633675,0.44220607665759887
22,0.6037710069437335,0.566002684671186,1.0171815727411486,0.7948819215318221,0.44200027321251156,0.6119550857077817,0.560175589518314,1.041936367474585,0.779443683680959,0.43857331568057817
23,0.6188003825740681,0.5787844607894872,0.9920788665810705,0.7980560996213528,0.4562098647519073,0.6030383092724033,0.5653660561166005,1.076941983545472,0.7699487716392608,0.4481505943730454
24,0.617570706388797,0.582013928331562,0.9870505444598598,0.802293060964078,0.45907910915163147,0.6142668429580044,0.5780669544064384,1.0372754829877906,0.7642287982817213,0.46631439890382786
25,0.6201666894140164,0.585690582445173,0.9712642385653744,0.7912391195581949,0.4671403196995205,0.6251651256528524,0.5930274080096337,1.004039814796599,0.7862666109121618,0.47787318365891984
26,0.6320535592049714,0.5900214704305589,0.9565178843807826,0.7887702692742393,0.4732887006258766,0.6268163806066173,0.6001749107985704,1.004754942978389,0.773910158691507,0.49240422713394366
27,0.6336931274845751,0.591664480754205,0.9512805687646623,0.7921278810611855,0.4739718540295631,0.6208718624581119,0.5994056526231955,1.0351489553993256,0.774046935839886,0.49075297233765475
28,0.6383385708511552,0.5979394181892999,0.9456324268599191,0.7931053113100193,0.4818964338576245,0.6357331573569476,0.6122120232216748,0.9911264760648558,0.7783598609298192,0.5062747688636755
29,0.6442136904030065,0.6067007400980086,0.9270024441161235,0.7948731782006703,0.4925536275284589,0.6354029063661946,0.6086347852704389,1.0044678032319485,0.7676845414950322,0.5056142668428005
30,0.6483126110205772,0.6096701192259707,0.9218984165955867,0.7940306847889349,0.4970624401752114,0.6390356672644772,0.6233526598982011,0.9708960037407819,0.7815534722852266,0.5208058124568062
31,0.649542287270999,0.6159923212468617,0.912911442780954,0.7945609687130085,0.5049870200684233,0.6393659182552303,0.6181355541574435,1.0056822188149355,0.7570598806541221,0.523778071255476
32,0.6566470828778204,0.6263884229076285,0.8922459567598118,0.7983840645573018,0.5176936740154678,0.6601717306726675,0.635362623153621,0.9609425779692878,0.7751162628516496,0.5402906208718626
33,0.6638885093673459,0.6292400983435679,0.8841299324156825,0.7916184711088198,0.5241153162837533,0.6443196831165248,0.6254188140443325,1.0031688709397613,0.7462685946744216,0.5396301188116187
34,0.6704467823880343,0.6390097131656157,0.8724528971160105,0.7929285502870286,0.5368219702878045,0.6472919420333015,0.642172909948281,0.9888860237645662,0.7554303297435907,0.5601056803957789
35,0.6730427654132538,0.6417154962613554,0.8635917920642154,0.7927819025338975,0.5410575215600524,0.6486129459963135,0.6379768657873297,0.9902866776427316,0.7428600761345545,0.560435931229056
36,0.6823336521464141,0.6554452143726591,0.849337516806298,0.7931115911263946,0.5600491871207053,0.6628137385986913,0.6511585019538708,0.9602089139240421,0.7555370500097187,0.5736459709379128
37,0.679601038401367,0.6545931017452583,0.8405943454443912,0.790749324078214,0.5601858178079576,0.6509247029315842,0.6434690522391698,0.9719302150343336,0.7430077328234714,0.5690224571461092
38,0.6887552944472749,0.6688681604644284,0.8267580249919023,0.7946977258168343,0.5789042219615305,0.6565389697743848,0.6545876677159117,0.9900096322617726,0.7417718968901641,0.5871862616375226
39,0.6955868287121668,0.6731165083872684,0.8159969080209504,0.7944171826913393,0.585599125636896,0.6466314400517956,0.6488532901125194,0.9877137177214125,0.7288899228783863,0.5861955085865258
40,0.7011886869872394,0.6832115839195148,0.8018481954636999,0.7919474674111622,0.6021314387618559,0.6330911493521858,0.6328984952902069,1.0425396130925912,0.7071697463132589,0.5743064728406808
41,0.7096597894991595,0.6955110984904663,0.7882824500803577,0.7989119841909454,0.6168875529199599,0.6889035668681761,0.6843698117660563,0.8871869651927973,0.7679995232245723,0.618560105601579
42,0.7152616477416568,0.7012579208564393,0.7764488928735639,0.8002578705561456,0.625222024874929,0.6789960371455869,0.6822852756892044,0.9282647593333195,0.7577136920339365,0.6221928664998617
43,0.7170378466107868,0.70398628399792,0.7609508958796461,0.8014051408972273,0.6290476841179949,0.6872523119144112,0.682921543225272,0.9149567134471677,0.7530859139510473,0.6264861294583883
44,0.7302910233394161,0.7182626680022202,0.7402239298418191,0.8069872514913928,0.6481759803007495,0.689894319840435,0.6869638184260188,0.8934152069620916,0.7540061353377339,0.6324306473706799
45,0.7291979777762466,0.7209988306545628,0.735070843223601,0.8044207534807629,0.6541877306050039,0.7275429327862738,0.7182387346635564,0.8230925779519025,0.7850475538044656,0.6638044914922122
46,0.741084847599777,0.7353187799779488,0.7070351352838565,0.8142877222084742,0.6714031971336503,0.7222589166192744,0.7201333285322907,0.8268947728873874,0.7839921316823367,0.6677675034599858
47,0.7345265746116638,0.7263577404545376,0.7053456057215799,0.8028312830313223,0.6641617706767,0.7186261560359436,0.7145670545305884,0.8234133514104462,0.7758795706410074,0.6644649933949802
48,0.7409482169125245,0.738799008674546,0.6898202821887213,0.8117807580809366,0.6787812542778529,0.7298546897215447,0.7293622353590307,0.8213695525493143,0.7842185297289487,0.6832892999466376
49,0.7461401830281141,0.7416908400015422,0.6906619431225226,0.8113715905833072,0.683973220360867,0.7282034346890418,0.7286530937827248,0.7991051319568286,0.7841569126990858,0.6822985469743786
50,0.7514687797983808,0.7501726451426977,0.667232638769323,0.8211506456442097,0.6914879081271714,0.736789960527357,0.7379744844990961,0.7877679833332802,0.7897298992703738,0.6938573316507327
51,0.7502391036131095,0.7484220352748131,0.6675988215454811,0.8136154218585883,0.6936739991232092,0.7272126817955209,0.7338085524157142,0.7970779924758045,0.7835427016374142,0.6918758256274768
52,0.7583003143157313,0.7569674325862337,0.6488349659225624,0.8201187270344696,0.7036480393252065,0.7371202112031582,0.7381086928211399,0.7834422885977923,0.7891199346262681,0.6948480845442536
53,0.7576171607247368,0.7560243110038459,0.6458387263918334,0.8194815141448787,0.7026916244818646,0.727542932471322,0.7325424940929388,0.7985385387072947,0.7821499147849795,0.69022457075245
54,0.7656783713052012,0.765583816105949,0.6287656202556038,0.8247832155631595,0.7149883863671521,0.7387714664718749,0.7410058653968801,0.7588633827993073,0.786827676362374,0.7011228535260361
55,0.7675912008941589,0.7652138285924216,0.6242929683110805,0.8241292846497656,0.7148517556798997,0.7391017171476759,0.7391115565596043,0.7729718442637192,0.7860705098198774,0.6994715984935332
56,0.7759256729712853,0.7774698823132562,0.603730651028154,0.8329775961781969,0.7297445005578314,0.7308454426938036,0.7299890938649247,0.8168452582869536,0.7735638064941296,0.6928665786784738
57,0.7671813088649772,0.7696562420883731,0.6069490173822675,0.8248217322816939,0.7220931821368499,0.7394319684533809,0.7411457687576979,0.7890035469906805,0.7823695768768281,0.7060766181511167
58,0.7723732749479914,0.7733940934528987,0.5954156064208633,0.8270535970388956,0.7270118868779348,0.7460369882684402,0.7498844389556422,0.7488689082459383,0.7950203541562926,0.7110303831698872
59,0.7783850253418277,0.7801878305467886,0.5828960593125585,0.834521075190213,0.73329689854855,0.7549537647038186,0.7591735446626318,0.7255217482580691,0.8004693299177615,0.7232496699064852
60,0.7793414399978615,0.7807978992824396,0.583341538274951,0.8319793629717966,0.7363027735133691,0.7348084545041013,0.7368391812083901,0.7795111432258173,0.7768746444382157,0.702443857252834
61,0.777701871905566,0.7783142217669204,0.5932487832350001,0.831077177947394,0.7327503756448079,0.7400924703561488,0.7461974874355362,0.7595348832156888,0.7862006158148439,0.7120211360634082
62,0.7875392812655783,0.7894033701844286,0.5575488673678055,0.8383082552659151,0.7466867058096989,0.7546235139492796,0.7570387464375918,0.7406338813912758,0.7991388504697278,0.7206076618229855
63,0.7901352644455304,0.7910760187649926,0.5594972617102705,0.8427688612819353,0.7460035523734371,0.750000000078738,0.7545769596509291,0.7603766686692736,0.7896060353856106,0.7235799208185002
64,0.7883590654216677,0.7900556568354103,0.554166487322298,0.8392256672858931,0.7469599671842035,0.7599075298800652,0.764284484452584,0.728731944192511,0.8031868165361361,0.7308454425363277
65,0.791638201972731,0.7960949128630839,0.5539525715131092,0.8450029271273425,0.7533816095746464,0.7526420080834997,0.7573948580491181,0.7340902942017489,0.7924764014613204,0.7265521798140149
66,0.7956004917808921,0.795282840948643,0.5472301736581943,0.8425529584449437,0.7536548708269938,0.76155878483383,0.7654684357630529,0.7147856612186608,0.79824516543309,0.7367899602911432
67,0.8002459352696295,0.7988533265669826,0.5400369131759731,0.8451668982672584,0.7580270529412265,0.7466974900924703,0.7525866103298283,0.7460718822605229,0.78894453540031,0.7212681638044914
68,0.803115179701929,0.8046014714491858,0.5283955837073002,0.8504711225280704,0.764038803058173,0.7483487451249731,0.7525634438862416,0.7602320583524919,0.7865556482437265,0.7235799207397622
69,0.7999726738951248,0.8023191738982135,0.5335646796045709,0.8475903775428452,0.7622626042460496,0.7671730513616786,0.7717588050204822,0.70256240049788,0.8089337191462045,0.7394319683746429
70,0.8076239923812568,0.8064079947249455,0.5179925295767978,0.8486423187526886,0.7688208770794301,0.749669749009247,0.7547799379538985,0.7671987948990876,0.7888498547999988,0.7249009247027741
71,0.8115862821894178,0.8121457732119576,0.5103274147144709,0.8536259754626929,0.7751058886930385,0.7754293264454548,0.7810401910204868,0.6874515411875837,0.8125148222657459,0.7533025100650057
72,0.8139090040274405,0.8170398976050662,0.49903092853504055,0.8572782655201383,0.7809810083996225,0.7717965655471721,0.7730454566299206,0.7040160804632632,0.80503318237345,0.7450462351387054
73,0.8143188960566223,0.8169238990016738,0.4942681742245455,0.8581107502215579,0.7801612242761083,0.7688243065516573,0.7743896853813564,0.7214006372927989,0.8077671724707479,0.7453764862081964
74,0.8221068452300067,0.8250859417067083,0.4833499172709812,0.8661070358950285,0.7883590654786745,0.7790620871862616,0.7842583097665125,0.6861676133608093,0.8120542907966806,0.7599075296438512
75,0.8230632599186157,0.8239692075442447,0.47402855210705586,0.864378034791622,0.787812542640083,0.7701453104359313,0.7742419012550319,0.702570926245484,0.8087690723776975,0.7440554820877086
76,0.8226533680115914,0.8257081941562137,0.4737855723474599,0.8642202726738231,0.7910916791015643,0.773447820500937,0.7758887908575242,0.694002836037186,0.8051091675084365,0.750000000078738
77,0.8226533679464407,0.8277526815857192,0.46227207842184587,0.864299243583528,0.7946440770597076,0.773447820422199,0.7779688791838159,0.7149587137381026,0.8026935990451979,0.7556142668428005
78,0.8260691350381676,0.827706683771681,0.4656964053073726,0.865092545238768,0.7939609235338637,0.772126816537925,0.7774604531386412,0.7158245991526696,0.8065318116423633,0.7519815058657798
79,0.8264790272220821,0.8293791987121,0.4619104308534929,0.8664136783463298,0.7958737532775542,0.7671730515191546,0.7744658748020111,0.7174619752790685,0.8028651764087349,0.7493394979397561
80,0.8311244706212375,0.8343682748598061,0.45050701932236703,0.8687958393629204,0.802978549047252,0.7777410833019877,0.7825066063016692,0.6973479647617516,0.806484054857705,0.7612285336856011
81,0.835360021771328,0.8371596742090037,0.44496808088791634,0.8720680034735568,0.8054379012630617,0.7817040951910234,0.7865289617009963,0.697406328181137,0.814788936151381,0.761228533606863
82,0.8376827436093506,0.8387491230610241,0.44443330374762796,0.8756220243817259,0.8053012706083846,0.761889035667107,0.7670876342443997,0.7362693455291708,0.7935707043152662,0.7437252310969555
83,0.8417816642269214,0.8425215369349768,0.43407109652993653,0.8791168616645111,0.8094001913481127,0.7688243064729194,0.7729314973127575,0.7284510982871213,0.7994033291916236,0.7493394979397561
84,0.8326274081810134,0.836196020019561,0.4357011856208132,0.8702480829157845,0.8051646400432897,0.7797225890890296,0.7867855164696077,0.69481387856457,0.8164903037299254,0.7608982826161101
85,0.8365896980461812,0.8397865107450708,0.4365301372302427,0.8733825006027628,0.8091269299410327,0.7638705417691007,0.7683606304454678,0.7317445863978236,0.796803068768238,0.7430647291941875
86,0.8423281869433554,0.8446293294323909,0.4204823265763511,0.8770656912830752,0.8148654188382071,0.7750990753759639,0.7812978478844919,0.7024077394364532,0.8090878858906432,0.7569352708058125
87,0.8436944936937216,0.8450974103189065,0.42681022548076153,0.8788409471300102,0.8143188959344649,0.7694848085331634,0.774864108984505,0.7258851600606658,0.8006729081253394,0.7519815059445178
88,0.8521655964581004,0.8542239326957732,0.4064018211923901,0.8861852313736323,0.8249760896948815,0.7592470278198212,0.7687414458594832,0.726243257522583,0.796614585417265,0.7443857332359375
89,0.8502527668039922,0.8529164785732254,0.403140482269426,0.8830736492367158,0.8251127203821338,0.7750990752184879,0.7827247864267786,0.7079958636978029,0.8059515253870774,0.762219286579122
90,0.8536685339527258,0.8553866232527884,0.3944564806985829,0.8866897293217995,0.8266156578767592,0.7714663143989432,0.7780271470546722,0.7332893747004682,0.8006966999452684,0.7579260236993334
91,0.8498428747422351,0.854575670910494,0.3992860414905209,0.885397626363705,0.8262057658475773,0.7919418758256275,0.7990091544633813,0.674034353606452,0.8256652674870258,0.7754293262092409
92,0.8487498292116409,0.8506954196437915,0.3956470963900036,0.8809760883705002,0.8227899986662685,0.7655217964866518,0.7724871140568857,0.755346630806967,0.7983343509890759,0.7496697489305091
93,0.8505260281459216,0.8535344774629562,0.39058344197767586,0.8846291616194593,0.8249760896623062,0.7949141348211421,0.8011539501274593,0.6440274677629357,0.8254068568644152,0.7800528401585205
94,0.8584506080065583,0.8623047750623911,0.3747194836300194,0.8899145203220468,0.8367263287334336,0.7873183620338239,0.7918090974638925,0.7158705411845501,0.8134558029187403,0.7724570673712021
95,0.8581773466320536,0.8601490541435457,0.38025711676224705,0.8893437813598449,0.8333105615521246,0.7869881110430709,0.7955644451957713,0.6962809132773778,0.8171415273862912,0.7760898282694848
96,0.8584506080717088,0.8631019558569727,0.380589202337536,0.8913231731308078,0.8369995901730888,0.7592470277410832,0.7667662567475041,0.7621718382110999,0.7912054276056932,0.7453764860507204
97,0.8577674545702965,0.8614752975736979,0.3710252372439824,0.8903364126010254,0.8348134991119005,0.7909511229321066,0.7958970898208719,0.6618904684777304,0.8213402820231892,0.773447820343461
98,0.8611832217841807,0.8641574418696244,0.36579157359117304,0.8916109744472115,0.8387757890747942,0.7919418758256275,0.7989711424476089,0.6699566900966347,0.8231636367669352,0.7777410832232496
99,0.8693810630193222,0.8712518619846037,0.3621065867620668,0.8979202533520739,0.8464271075609262,0.7784015852834936,0.7827078155986227,0.7214693448345129,0.8033433125859994,0.7642007926023778
100,0.8633693127802184,0.8681134346046478,0.3575374075099734,0.8939251296099034,0.8441043858776361,0.7876486128671009,0.7937963899800768,0.6926601523609741,0.8146804604615372,0.7750990752184879
101,0.8643257275909849,0.8668075448454591,0.35916227578082555,0.8928523589424918,0.8426014483504355,0.7929326287191484,0.8011609550117659,0.6851128816919566,0.8248410105232833,0.7803830910705355
102,0.8650088810272467,0.86915961484926,0.3574270624873547,0.8961555856566462,0.8441043859102114,0.7764200793389757,0.7836376490807124,0.75352294804083,0.8076840696593099,0.76221928665786
103,0.8605000683479189,0.8628863142738415,0.3653082497777273,0.8911970784908795,0.8367263287660088,0.7919418758256275,0.798561841328204,0.6955624774708615,0.8187199703847087,0.7803830910705355
104,0.8677414947722938,0.8703240847665766,0.35317001369118706,0.8971489621146909,0.8454706927501596,0.7932628797099014,0.8002214462864194,0.6773307973831459,0.8209738013687663,0.7817040950335473
105,0.868971170957565,0.8716652393422503,0.3466284171414597,0.8977156690372634,0.8473835223716927,0.7992073977009309,0.8054373391080879,0.6822415954055685,0.8255908520722484,0.7873183619550859
106,0.8688345402377374,0.8709523575865257,0.35320199036408045,0.8954475857322538,0.8480666757753792,0.8008586526546957,0.8063698712160596,0.6955013668836344,0.8287891932176316,0.7866578598948419
107,0.8774422735672112,0.8760343015250946,0.33400780077265785,0.8996589604354422,0.8540784260470582,0.7774108323899727,0.7831771690275426,0.7391425604234441,0.8004756818674357,0.7675033025886455
108,0.8764858587238694,0.8775108255052,0.32353096599939385,0.9008312092434596,0.8557179942615112,0.7935931307793923,0.7993536139967578,0.6867515645537383,0.8145850476768247,0.785667106922583
109,0.8763492280366171,0.8785583349114022,0.3230618005255798,0.9018156101410791,0.85681103975953,0.7922721268951184,0.7972919664578205,0.6931813265562372,0.8178785092921994,0.7787318361955086
110,0.8747096598221641,0.8745355574562504,0.33520215651200336,0.8980529353924503,0.8525754884872823,0.7896301188903567,0.7953817594791498,0.7727133646666452,0.8146718990062628,0.7777410831445117
111,0.8748462905094164,0.8776040747283277,0.32950003125198,0.900878795233397,0.8558546249813388,0.8018494056269546,0.8089891624104236,0.6701446973190912,0.8274363315562119,0.7922721268163805
112,0.8727968301680558,0.876240507861535,0.3416989845415741,0.9007807618396695,0.8533952725782211,0.7836856011355411,0.7891373031992893,0.7633199597286895,0.8136234787370287,0.7671730514404166
113,0.8792184724689165,0.880450917814807,0.32869555616084795,0.9048223796479118,0.8577674545702965,0.7899603698811096,0.7979331870060143,0.7111928949582844,0.8183185265275257,0.7797225891677675
114,0.8841371771204193,0.887687653641115,0.3021494696123676,0.9110088344886828,0.8658286650286035,0.7992073976221928,0.8057532977790153,0.6949601886766905,0.822951873077899,0.7902906207931246
115,0.8837272851808196,0.8874911319641064,0.31304829776967086,0.9090061701456532,0.8673316027105368,0.8008586525759577,0.8053715417611866,0.6906803380230458,0.8248945435255648,0.7879788638578539
116,0.8853668533952725,0.8885822006873965,0.30773954893637834,0.9087866183626373,0.8695176936739992,0.80911492742352,0.818153867948323,0.6478703853476158,0.8361404860192907,0.8018494055482166
117,0.8864598988932915,0.8886829349639263,0.3012841918833644,0.908729234766579,0.8697909550485039,0.7952443856544192,0.8022723321161938,0.7168612823461132,0.823083030854695,0.7836856010961721
118,0.8876895751111379,0.8896151846069865,0.30133875440091024,0.9110956625919522,0.8693810630193222,0.7817040949548094,0.7879690199578612,0.811216913567194,0.8069850409519089,0.7708058122599613
119,0.8840005465227491,0.8867185019065584,0.30495185584485457,0.9068868073923273,0.8677414947397185,0.8048216646224693,0.8058804619265043,0.6966448094759781,0.8210925477971489,0.7919418759831034
120,0.8927449105394751,0.8958927277561615,0.29084159325732445,0.9177434342792572,0.8753928132584258,0.7985468957194249,0.8043423050145965,0.7229230836958992,0.8209642508070881,0.7892998679783416
121,0.8932914332559093,0.8948886833289947,0.28671501405422095,0.9151523135076179,0.8758027052876076,0.8018494054694787,0.808383418357829,0.7191347628635019,0.823523487329798,0.7945838836729133
122,0.8950676321901899,0.8969877268841625,0.28731611718119926,0.9166822807436058,0.8783986883454024,0.7985468957981628,0.8042608583776607,0.7435373094626745,0.8212835761955897,0.7886393660755737
123,0.8949310015029376,0.8969920268230123,0.27679884139347116,0.914392811920754,0.8804481486541877,0.8061426685854812,0.8091035951396434,0.6807789897036836,0.8243468599873773,0.7952443858906332
124,0.8939745867247464,0.895904970960647,0.27753922769888645,0.9144926565008454,0.8782620577233006,0.8031704095899665,0.8099507432790225,0.7101955931914214,0.82517173425682,0.7959048877146632
125,0.8952042628774423,0.8987771868298559,0.2795941277978068,0.9181748338207584,0.8804481486541877,0.7975561428259039,0.8041149907335737,0.7120853868784331,0.8225458421039455,0.7876486128671009
126,0.8976636152479847,0.8997893288481152,0.2675919864529802,0.9182243216866791,0.8823609782757207,0.8051519156132223,0.8108582501367345,0.7000614947970352,0.8260564130867488,0.79689564076566
127,0.9016259051783031,0.9025436320059252,0.2648985424786623,0.9213425774019848,0.8848203306462632,0.8110964334467758,0.8146113314748282,0.6961882051420023,0.8303840598940377,0.8001981506731898
128,0.9025823199890696,0.9044730755487643,0.25642305140018723,0.9219624722227078,0.8878262057658151,0.8143989431180916,0.8191287412826105,0.6960775167183013,0.8333166173931157,0.8061426683492673
129,0.8932914332559093,0.8966747898435898,0.2853793477254506,0.9147728191469028,0.8794917338434213,0.8064729195762342,0.8130336706200553,0.6984939635036171,0.8294542142863003,0.7978863938166569
130,0.9036753654870884,0.9063713578256627,0.2582181682009802,0.9239010634293956,0.889739035387348,0.8031704095899665,0.8090985205560883,0.749319755889308,0.8218699648799166,0.797225891756413
131,0.9064079792647108,0.90701313162293,0.24618511272777313,0.9240668180259561,0.8908320809179422,0.7935931309368682,0.800274900432622,0.8161139096105114,0.8151793379922209,0.7866578600523179
132,0.8969804618442982,0.9008106668475288,0.27037855830898144,0.9203133961919521,0.8823609783082961,0.797556142668428,0.8021548372672445,0.7298297923023823,0.8173446812749381,0.7883091148486068
133,0.8960240470009564,0.896209184646867,0.2741662086227998,0.9135250102498034,0.879764995217926,0.8157199471598415,0.8222945076628752,0.6829152258415676,0.8386501449023717,0.8074636724303862
134,0.9077742861046592,0.9099696399507863,0.2502404623841153,0.9272203363344829,0.893564694630414,0.7912813739228595,0.7971194042397302,0.7429515266670419,0.8145126844491795,0.7817040951122853
135,0.9087307009154256,0.9097841489280829,0.24678889031949908,0.9261039304414038,0.8942478480666758,0.8061426685067432,0.8114875857392264,0.7350678593510838,0.8261324689284341,0.7982166447286719
136,0.9152889739035387,0.9188096283204993,0.22529222249431471,0.9340064737669415,0.9043585189233502,0.8061426685067432,0.809416809004868,0.7571943861332721,0.8218362901453298,0.797886393580443
137,0.9135127749692581,0.9131208582155071,0.2329498179443206,0.9274504205896842,0.8994398141822654,0.8021796566964455,0.8055664763897854,0.7383463864597336,0.8192796953603173,0.7929326288766244
138,0.9072277633556497,0.9099014017454571,0.24721263467828822,0.925152281526497,0.8953408935646946,0.8084544255207521,0.8150470937888877,0.7324213295033303,0.8287929790967994,0.8025099076871985
139,0.9117365760349775,0.914085534642117,0.23025468437474214,0.9297872846415499,0.8991665528077606,0.8048216645437314,0.8098696438765431,0.7655386266494206,0.8227161265899829,0.7978863937379189
140,0.9184314797103429,0.9198377285845408,0.21691799460278988,0.935356811448384,0.905041672359612,0.8101056803957789,0.8142930132237262,0.7313194018216556,0.8265094178355984,0.8028401585992135
141,0.9170651728703947,0.9194882248314145,0.22760882023897536,0.9339499647523849,0.905724825828449,0.7959048875571872,0.7991816931388179,0.8093311333120893,0.812177365175799,0.7869881111218089
142,0.909550485071515,0.9120439735571695,0.23572485205506283,0.9262394494315871,0.8984833994040742,0.7691545575424104,0.7758399616616878,0.8814980136513553,0.7894902469459897,0.7632100397088568
143,0.9087307009154256,0.9088979205858481,0.24541598004149637,0.9245623200134202,0.8939745866921711,0.8044914135529784,0.8091712977486211,0.7157407271499835,0.8221645829227201,0.797225891677675
144,0.9225304003279137,0.9243928836593701,0.20874434903295602,0.9392126880556626,0.9102336384752016,0.8031704093537526,0.8080349013386503,0.7579175540919033,0.8189940860438378,0.797886393501705
145,0.9191146331466047,0.9187887186299811,0.21541085494355167,0.9333547380293372,0.9049050416723596,0.810105680317041,0.8132745879486971,0.7565216567746241,0.8249319908326022,0.8025099075297226
146,0.9214373548298948,0.9234646738414345,0.2058110977434592,0.9365856599605772,0.9109167919114634,0.7978863937379189,0.8039844867575279,0.8132929490138548,0.8154215983544505,0.7932628798673773
147,0.9207542013936331,0.9217102388521902,0.21245351953915248,0.9358458338514803,0.9081841781664162,0.7995376486916838,0.8043184278820749,0.8287444284759078,0.8162016541828725,0.7932628798673773
148,0.9180215876485859,0.9195686441445745,0.2177903666554831,0.9336197831328082,0.9061347178576308,0.7955746368813861,0.7981705294732531,0.8406965335735084,0.808966751536416,0.7879788639365918
149,0.9185681103975953,0.9198035568402005,0.21369542064691607,0.9328161292526301,0.907364394042902,0.8110964331318239,0.816038564536499,0.748047265540341,0.8272751651635416,0.8054821662890234
