epoch,loss,acc,f1_m,loss,precision_m,recall_m,val_loss,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
0,2.8385859591857643,0.1054788905547476,0.0034495557750374066,2.8385859591857643,0.07869926882109399,0.0017761989342806395,2.3165452644091142,0.17073976225865564,0.006454135144874946,2.3165452644091142,0.15852046296335118,0.0033025099075297227
1,2.0996332889796117,0.21328050281110886,0.07198468979011877,2.0996332889796117,0.6502626769316947,0.038939745869466656,1.9261182567087474,0.2678335535793985,0.07827573743017693,1.9261182567087474,0.703340249300948,0.0419418758305486
2,1.862704723841311,0.29457576169368593,0.16679960093483245,1.862704723841311,0.7220328274052038,0.09605137314095183,1.7674156595882682,0.31968295904887717,0.1907500322302865,1.7674156595882682,0.748152924182393,0.11030383091641385
3,1.765203858141789,0.32982647901904566,0.2216374066166253,1.765203858141789,0.7508853550637448,0.13157535182656463,1.6913594004342547,0.35634081898308806,0.2201590045125198,1.6913594004342547,0.7837115516750784,0.1287978863985803
4,1.6963562894053172,0.35086760484165697,0.2518169600437664,1.6963562894053172,0.7841778812406492,0.15166006285520603,1.6490846729026603,0.36261558780739456,0.2590824044364919,1.6490846729026603,0.7646338802662677,0.15686922061258293
5,1.642612816483161,0.3710889465977608,0.28359765445726753,1.642612816483161,0.8137716599819618,0.17324771144107842,1.5973032609002278,0.39696169092444167,0.29605851593074267,1.5973032609002278,0.7960135977680806,0.18295904888698888
6,1.5958194595686903,0.38721136766503556,0.30321802472926535,1.5958194595686903,0.8302424475296157,0.18732067222807117,1.5953117520837519,0.404887714702513,0.28684206371893184,1.5953117520837519,0.7693249363565382,0.17734478204418835
7,1.5614593386861826,0.3940429020561568,0.3159994612908425,1.5614593386861826,0.835404027174496,0.196748189639322,1.542792679611569,0.4260237781500722,0.3195752181417876,1.542792679611569,0.8104925420199234,0.20013210040614343
8,1.5234617787903328,0.40715944799980774,0.32864985128726965,1.5234617787903328,0.8528410938532403,0.20549255362347282,1.5545844549861894,0.41446499343434917,0.33740204178987754,1.5545844549861894,0.7924151023753883,0.21565389700105986
9,1.4874759579245584,0.4168602267621498,0.33282468508771734,1.4874759579245584,0.8611066724159855,0.20822516738277166,1.4895747396086134,0.44484808446551566,0.3439905949753846,1.4895747396086134,0.8132136721592126,0.21895640690858958
10,1.458880472401482,0.4280639431127712,0.3420986004834423,1.458880472401482,0.8702825923356255,0.21492007105813715,1.4794349078300608,0.4567371202507296,0.3320342619242725,1.4794349078300608,0.8217577436641154,0.2090488771564737
11,1.4277479136832214,0.4501981144802283,0.34836385215154547,1.4277479136832214,0.8709208627495711,0.21970214507939434,1.4291887935275602,0.4593791280980154,0.32819849847172494,1.4291887935275602,0.8421087315406951,0.20475561427668504
12,1.3835642668275434,0.47438174605874484,0.35939188761892893,1.3835642668275434,0.8727093662846234,0.22844650907779687,1.4216448292234616,0.4656538969223219,0.33468248290618785,1.4216448292234616,0.8551373651824508,0.20937912814722665
13,1.34745915331204,0.48872796822024234,0.3807075598035,1.34745915331204,0.8695183618584362,0.24579860638734957,1.3913898756198555,0.47721268155930696,0.37373299241223457,1.3913898756198555,0.8280624719718016,0.24240422725205063
14,1.3181310001007926,0.49228036624353627,0.4006368586609542,1.3181310001007926,0.864612226490115,0.2628774422328155,1.4035237426014526,0.48414795244385733,0.3861475202256181,1.4035237426014526,0.8347734239646276,0.252642007935866
15,1.2893804096429624,0.500478207323945,0.4191222028713406,1.2893804096429624,0.8685612679179338,0.2781800792661582,1.3380576940634763,0.500330250990753,0.39227241604457286,1.3380576940634763,0.8407824578026957,0.2575957727971606
16,1.2632479251839943,0.5103156168061147,0.43072836229523964,1.2632479251839943,0.8638225302032995,0.2892471649335991,1.3315559786251072,0.4990092469490031,0.39421841163616356,1.3315559786251072,0.8451420160864271,0.25858652576941954
17,1.2537623815872676,0.516463997765046,0.4361979331796263,1.2537623815872676,0.8609723772470345,0.29443913098811,1.3391128562715597,0.4891017173838899,0.383747258502867,1.3391128562715597,0.8243156259724455,0.2513210039728541
18,1.223716119156947,0.5299904358030294,0.446670155990057,1.223716119156947,0.862125252086065,0.30386664846960126,1.283999626041246,0.5142007926811157,0.4094876218267287,1.283999626041246,0.8220602038514504,0.2741083223348092
19,1.205024764713392,0.5384615383801002,0.4590445778004735,1.205024764713392,0.853585368444529,0.3169831944458275,1.275272820553345,0.5092470276623452,0.4317289594575625,1.275272820553345,0.8100381407744031,0.29557463676327916
20,1.1830156170404875,0.5510315616398923,0.47201715679927053,1.1830156170404875,0.8593862468972527,0.32805028008069315,1.2567951964261195,0.5280713342533716,0.4372978234661145,1.2567951964261195,0.8030967687206193,0.3018494055875856
21,1.1653866335690584,0.5518513458204133,0.4751241220560112,1.1653866335690584,0.8483711752853753,0.3325590927925962,1.2656146062727491,0.5148612945051457,0.4321956461297946,1.2656146062727491,0.7839889531878845,0.2998678996233833
22,1.1490109683646743,0.558819510935434,0.48447899363832175,1.1490109683646743,0.8406166342588571,0.3430796556784524,1.2390161681836631,0.5340158519688182,0.4682533520530993,1.2390161681836631,0.7760165609330766,0.33652575959696324
23,1.1309368161413087,0.5689301817595331,0.4957553792283222,1.1309368161413087,0.8433646980913827,0.3537368493126396,1.2341907492087099,0.5250990753759639,0.4757174686522591,1.2341907492087099,0.7532998623432225,0.34940554823632913
24,1.1215529307541845,0.5685202896000502,0.49976743326305706,1.1215529307541845,0.835013810826677,0.35920207680273386,1.220330000081182,0.5449141346636662,0.47088123556802264,1.220330000081182,0.7698138819975456,0.3404887714663144
25,1.1049178579511953,0.5825932504521936,0.5064012984594926,1.1049178579511953,0.8299364363305115,0.3673999180378753,1.2128698051054538,0.5465653896174311,0.490472098755868,1.2128698051054538,0.764464933459636,0.3622853368166416
26,1.0893387250568651,0.5819100969833565,0.5198550745671785,1.0893387250568651,0.8386354049481172,0.3794234185160827,1.2182756966297346,0.5488771467889159,0.48951690373364026,1.2182756966297346,0.7566827225401663,0.36360634081902243
