val_loss,val_acc,val_recall_m,val_precision_m,val_f1_m,loss,acc,recall_m,precision_m,f1_m,epoch
2.3165452644091142,0.17073976225865564,0.0033025099075297227,0.15852046296335118,0.006454135144874946,2.8385859591857643,0.1054788905547476,0.0017761989342806395,0.07869926882109399,0.0034495557750374066,1
1.9261182567087474,0.2678335535793985,0.0419418758305486,0.703340249300948,0.07827573743017693,2.0996332889796117,0.21328050281110886,0.038939745869466656,0.6502626769316947,0.07198468979011877,2
1.7674156595882682,0.31968295904887717,0.11030383091641385,0.748152924182393,0.1907500322302865,1.862704723841311,0.29457576169368593,0.09605137314095183,0.7220328274052038,0.16679960093483245,3
1.6913594004342547,0.35634081898308806,0.1287978863985803,0.7837115516750784,0.2201590045125198,1.765203858141789,0.32982647901904566,0.13157535182656463,0.7508853550637448,0.2216374066166253,4
1.6490846729026603,0.36261558780739456,0.15686922061258293,0.7646338802662677,0.2590824044364919,1.6963562894053172,0.35086760484165697,0.15166006285520603,0.7841778812406492,0.2518169600437664,5
1.5973032609002278,0.39696169092444167,0.18295904888698888,0.7960135977680806,0.29605851593074267,1.642612816483161,0.3710889465977608,0.17324771144107842,0.8137716599819618,0.28359765445726753,6
1.5953117520837519,0.404887714702513,0.17734478204418835,0.7693249363565382,0.28684206371893184,1.5958194595686903,0.38721136766503556,0.18732067222807117,0.8302424475296157,0.30321802472926535,7
1.542792679611569,0.4260237781500722,0.20013210040614343,0.8104925420199234,0.3195752181417876,1.5614593386861826,0.3940429020561568,0.196748189639322,0.835404027174496,0.3159994612908425,8
1.5545844549861894,0.41446499343434917,0.21565389700105986,0.7924151023753883,0.33740204178987754,1.5234617787903328,0.40715944799980774,0.20549255362347282,0.8528410938532403,0.32864985128726965,9
1.4895747396086134,0.44484808446551566,0.21895640690858958,0.8132136721592126,0.3439905949753846,1.4874759579245584,0.4168602267621498,0.20822516738277166,0.8611066724159855,0.33282468508771734,10
1.4794349078300608,0.4567371202507296,0.2090488771564737,0.8217577436641154,0.3320342619242725,1.458880472401482,0.4280639431127712,0.21492007105813715,0.8702825923356255,0.3420986004834423,11
1.4291887935275602,0.4593791280980154,0.20475561427668504,0.8421087315406951,0.32819849847172494,1.4277479136832214,0.4501981144802283,0.21970214507939434,0.8709208627495711,0.34836385215154547,12
1.4216448292234616,0.4656538969223219,0.20937912814722665,0.8551373651824508,0.33468248290618785,1.3835642668275434,0.47438174605874484,0.22844650907779687,0.8727093662846234,0.35939188761892893,13
1.3913898756198555,0.47721268155930696,0.24240422725205063,0.8280624719718016,0.37373299241223457,1.34745915331204,0.48872796822024234,0.24579860638734957,0.8695183618584362,0.3807075598035,14
1.4035237426014526,0.48414795244385733,0.252642007935866,0.8347734239646276,0.3861475202256181,1.3181310001007926,0.49228036624353627,0.2628774422328155,0.864612226490115,0.4006368586609542,15
1.3380576940634763,0.500330250990753,0.2575957727971606,0.8407824578026957,0.39227241604457286,1.2893804096429624,0.500478207323945,0.2781800792661582,0.8685612679179338,0.4191222028713406,16
