epoch,acc,f1_m,loss,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
14,0.47492826889733636,0.38401867692580327,1.3310650204647954,0.7511866736532576,0.2601448284877684,0.4828269485595834,0.38674283531571946,1.317893405256687,0.7619248446731618,0.26089828277358607
15,0.4868151386557161,0.41307821126319066,1.2958297202993994,0.7502503248817495,0.28706107393756136,0.5009907531297348,0.41028325938800525,1.2879905369984113,0.7532895631015379,0.2833553501447882
16,0.513458122702501,0.4308030660734882,1.2498704512631702,0.7561123814066832,0.30304686434608713,0.5264200794177137,0.4220555093597074,1.2778291392042898,0.7438140463482593,0.29590488779340113
17,0.5237054243115783,0.4444130154389927,1.2304517185204276,0.7633741720808482,0.315616887573304,0.5175033026673834,0.41961600915916375,1.2969334163313024,0.7037493627483967,0.3008586526546957
18,0.5409208909053753,0.45566455351474067,1.1941766291632812,0.756254223180055,0.3281869107394421,0.5300528400010446,0.44050047423597055,1.254741056592178,0.7206251133070912,0.31902245714610916
19,0.5478890559226702,0.474145654992566,1.1700908144179354,0.7581026543846449,0.34690531495002175,0.522787318519431,0.47448625487411983,1.2529079479459413,0.7133490557399734,0.357331571955347
20,0.5623719086492627,0.498834294127154,1.1404972418375168,0.7629395044473762,0.3724552534662125,0.5518494053907407,0.49907891997572923,1.1800103526134316,0.7374840630722802,0.37879788643302814
21,0.5616887553351583,0.5037582937868783,1.119029988428497,0.7566561773673874,0.3794234185160827,0.5290620872649995,0.4872978136750477,1.248357108751093,0.7059306411793557,0.37417437256248653
22,0.5675638748870095,0.5178630608795021,1.1017487119058227,0.7563018576746056,0.3959557316125392,0.535667107001321,0.48724364675335397,1.2387790861028976,0.6971406418549653,0.3764861293796504
23,0.5713895341626509,0.5215124738869534,1.091935591230889,0.751613087676265,0.40114769772812875,0.5574636723910171,0.4992860227311461,1.1784010431095662,0.7207618343940342,0.3837516511762158
24,0.5802705288014788,0.5293299342003135,1.0731731879041728,0.7523803171816379,0.4104385845223677,0.5376486127883628,0.5007098326594858,1.2276317792965525,0.6963137199258237,0.39266842792654605
25,0.5840961879223874,0.53828394052223,1.0650880639385958,0.76336438847396,0.41740674951115925,0.5277410830657737,0.479946235920668,1.2661751097700555,0.6728164986701118,0.37516512553474546
26,0.5901079383162238,0.5412028856674233,1.0489252365943365,0.7660264506302891,0.42054925537904214,0.5485468955619489,0.5041854854776491,1.1997475033549683,0.6970581169015035,0.3966314398155817
27,0.5944801203082992,0.5453173275332028,1.038171057004651,0.7634732363034767,0.4261511134953101,0.5703434610303831,0.5154305207524621,1.1596483233110435,0.714903681407359,0.404557463593653
28,0.6029512228527947,0.5541219295561517,1.0226537415296886,0.772515209007172,0.43434895475895485,0.5799207396834813,0.5357980813973804,1.1173456803338215,0.7342119167314023,0.42338177018467943
29,0.6050006832267307,0.5566757001712651,1.0141791812154273,0.7674052306318694,0.43885776743828264,0.6043593129204633,0.5585249982862838,1.0645595022047842,0.7599944336096236,0.44253632753024486
30,0.6122421096185303,0.5662003694409343,1.0001846428190462,0.7708950843018153,0.44937833035671415,0.5931307793136003,0.5461443151633995,1.0840423226828935,0.7372393077399331,0.4349405547429265
31,0.6155212461451621,0.5704800772087091,0.9944364889216303,0.7764532300826222,0.4527940975380231,0.5842140025632699,0.540607674512397,1.099157101411958,0.7148126441704865,0.4362615588240453
32,0.6186637519519663,0.5757885518613483,0.9834800477903517,0.7779531556003845,0.4592157398388838,0.5858652575957728,0.539929957890605,1.1094167494710874,0.7171935687134414,0.43428005276142057
33,0.6237190873477283,0.5851278357825688,0.9677693918683291,0.7742700612044983,0.4723322858476854,0.5921400263413413,0.5536680086915685,1.1027480469354707,0.7234671615073986,0.4498018493268102
34,0.6286377919992311,0.5898207686836398,0.9587812524689467,0.7766216816773814,0.4773876212760226,0.6169088505690762,0.5731393609053235,1.0490362426878754,0.7432196649723986,0.4676354029062087
35,0.6336931275171503,0.5944044301542106,0.9480994117359334,0.7761817308768074,0.4838092636338901,0.6046895639112163,0.5671915331636427,1.07707762938667,0.723246704870675,0.46796565393633066
36,0.6343762808964053,0.5925431781607355,0.9469559548623999,0.7684481612709901,0.48408252491881276,0.6036988109389574,0.5672778560431819,1.060517238972209,0.7277812586907824,0.4666446498552118
37,0.6345129115185071,0.6004173833256391,0.9401719651353834,0.7738928845678299,0.4922803661539542,0.6129458387587785,0.5727518945735544,1.0593472624706939,0.7308676692422189,0.4719286658647353
38,0.637382156072964,0.5999705934397492,0.9400375778109247,0.7717355701470248,0.49269025818313594,0.571994715826672,0.5414654529078948,1.1548386225612193,0.6756823996729076,0.45343461022509296
39,0.6476294576168907,0.613756735837269,0.9255826426897727,0.7830117196882987,0.506626588348027,0.608322324809499,0.5763629661526044,1.0650182008113382,0.7228151040159096,0.48084544245758964
40,0.6500888100200084,0.6176244148971572,0.9138791918722002,0.7788089457993495,0.5134581226780695,0.6373844121532365,0.603871863458399,1.028967227929492,0.7464408347754686,0.5082562747688243
41,0.6536412078885697,0.6183441727763073,0.9085443916664796,0.7775146065554441,0.5150976908599472,0.6238441215323646,0.5947367293831537,1.0307393034666659,0.731127527383706,0.5026420079260238
42,0.6513184861727044,0.6255553574375742,0.9057166234344908,0.780817675189839,0.5234321628149162,0.6159180977542933,0.5893466400186799,1.04873635038202,0.7176085375889132,0.5016512548750269
43,0.6610192649676216,0.6302651285164212,0.8933083169332275,0.7808939429283273,0.5299904359251868,0.6383751652829713,0.6153822094005197,1.0010099467702083,0.7505107733028568,0.5231175693920771
44,0.658696543316907,0.6309686739810553,0.8931417736725039,0.780055271535155,0.5314933733628053,0.5901585203180855,0.5654563009345233,1.14034076820434,0.680433272370574,0.4851387054554852
45,0.6543243611700988,0.6300986902865903,0.8867009520156085,0.7760089347394767,0.5323131574863195,0.6327608982826949,0.604765916122628,1.0127582398084543,0.7321922695621002,0.5165125496163866
46,0.660882634247794,0.638179386561157,0.8776650539365097,0.7795807619713128,0.5418773056835665,0.6496036988110965,0.6193669613947799,0.985095214261089,0.744318841234381,0.5320343460243003
