epoch,loss,acc,f1_m,loss,precision_m,recall_m,val_loss,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
0,2.844998325150364,0.09290886732753077,0.0002690573210337723,2.844998325150364,0.008744362941741423,0.00013663068725235688,2.3309201721786037,0.14729194188566788,0.008290684207427455,2.3309201721786037,0.16556581764271583,0.0042932628797886395
1,2.1105998541621793,0.2035797240222994,0.07149804398073396,2.1105998541621793,0.6282881851452983,0.03866648449496194,1.9292835143629752,0.2523117569549553,0.09427740604984555,1.9292835143629752,0.5646117753995142,0.05217965654389074
2,1.877767867575514,0.2859680283743919,0.1571468125989584,1.877767867575514,0.6979876328302971,0.09017625358910049,1.7963378709720021,0.2774108322324967,0.18640404288094772,1.7963378709720021,0.6880335977874312,0.10865257596264899
3,1.7696659304369569,0.3261374504876635,0.2215826541413406,1.7696659304369569,0.7698593190628773,0.13116545976480756,1.6909690243407316,0.34445178335535004,0.2477341654318012,1.6909690243407316,0.7519698262687089,0.14993394980677052
4,1.6920426982171322,0.3536002186009558,0.2649120635055652,1.6920426982171322,0.8013226313251569,0.16040442684444675,1.63796782273125,0.35336856006631134,0.26851738162604477,1.63796782273125,0.7862725427947554,0.16314398943688943
5,1.6282802071136795,0.37395819099748506,0.2975778353761529,1.6282802071136795,0.818821367466282,0.18363164367734744,1.600340782887397,0.37021136071281985,0.2871611264966123,1.600340782887397,0.8219737679041833,0.17503302510399643
6,1.589639984611801,0.38324907769807004,0.31719600594846714,1.589639984611801,0.8390243604284506,0.19756797376283614,1.5738225567451083,0.37417437260185554,0.2909166291848199,1.5738225567451083,0.8151724083420465,0.17800528402077317
7,1.5525208123151453,0.3940429020561568,0.32730390414675004,1.5525208123151453,0.8375029539798091,0.2052192922632198,1.5768669010625962,0.39564068694174526,0.30057101979202133,1.5768669010625962,0.8387778205317267,0.18394980185432666
8,1.5231326292375182,0.410575215213692,0.33271018475241176,1.5231326292375182,0.8616293028805292,0.20822516738277166,1.5442779423223618,0.3936591809972274,0.33811016555978884,1.5442779423223618,0.8114177288593358,0.21433289300852124
9,1.4939117493533685,0.4247848066227865,0.3362702914788629,1.4939117493533685,0.8575294886574848,0.2109577811135671,1.5151613464128704,0.4114927345569414,0.33148775933755753,1.5151613464128704,0.8178476903051177,0.20871862619524745
10,1.4635994698216575,0.4320262330471614,0.34459311317299735,1.4635994698216575,0.8643585691883323,0.21724279272717553,1.5086783468329608,0.417107001242266,0.301288433756822,1.5086783468329608,0.8365538293493314,0.18461030384075375
11,1.4353246837548992,0.446918978018747,0.3561826333197956,1.4353246837548992,0.8684218409674174,0.22598715669300276,1.4721780747687014,0.43791281381717917,0.322761679616913,1.4721780747687014,0.841372445835935,0.20079260238764937
12,1.3881340384857954,0.4644077059544734,0.37715083091111434,1.3881340384857954,0.8661495302035878,0.24279273123929435,1.4761406712361969,0.45772787318361957,0.36185863224329373,1.4761406712361969,0.8394044431386567,0.23150594453751805
13,1.351830104984112,0.4849023090423269,0.38913038299699054,1.351830104984112,0.8535170781187289,0.2541330782669883,1.427217095499782,0.4699471598808485,0.3612386062642857,1.427217095499782,0.857807376110727,0.2301849405646639
14,1.3340515661539316,0.48954775234375647,0.4054493193402286,1.3340515661539316,0.8450202144451326,0.2686159310974145,1.4059813584802645,0.464002642086664,0.37007673039461536,1.4059813584802645,0.8751059321777667,0.23612945839821742
15,1.2942280781726756,0.5048503893160204,0.4190389294737691,1.2942280781726756,0.855508452247508,0.2794097554514294,1.3940800338629216,0.48414795236511937,0.3717505025186501,1.3940800338629216,0.8648157132349052,0.23844121533348822
16,1.2779205177859345,0.5092225714302532,0.43354723874231654,1.2779205177859345,0.8613228936683351,0.29156988655581045,1.3992994767041629,0.48282694844147644,0.40232648847125163,1.3992994767041629,0.8583035525746515,0.26420079261222007
17,1.2630217574075657,0.5182401966993267,0.44234136318245093,1.2630217574075657,0.8569899344154355,0.30004098922653527,1.383802468899534,0.48282694844147644,0.4063803904358903,1.383802468899534,0.8463799742442929,0.26915455747351463
18,1.2521490311749663,0.5232955321928145,0.44551113881053683,1.2521490311749663,0.854028399222893,0.3034567563467655,1.3755921812007104,0.4910832232103008,0.3785812751226413,1.3755921812007104,0.8566572171693749,0.2447159841577947
19,1.2186097851671276,0.5316300040500577,0.45764409827150143,1.2186097851671276,0.859190783844015,0.31411394995244935,1.3593202018359851,0.5115587845976161,0.40396379231619234,1.3593202018359851,0.8588625178469377,0.26618229855673786
20,1.1957593070856452,0.5439267659679203,0.4664148013356247,1.1957593070856452,0.8511780912000831,0.32381472874736666,1.367792984925929,0.5066050197756905,0.4035279272490795,1.367792984925929,0.8443151610058239,0.2671730515289968
21,1.1885246042264486,0.5420139362812368,0.4695793857648083,1.1885246042264486,0.8489163191954707,0.32695723461524956,1.383239389410737,0.5033025098287918,0.4139377620646944,1.383239389410737,0.8383167134880862,0.2767503302903597
