epoch,loss,acc,f1_m,loss,precision_m,recall_m,val_loss,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
0,2.887835705112541,0.10889465773605653,0.0031842100667503954,2.887835705112541,0.06558272571149364,0.0016395682470282825,2.2693190574645996,0.1598414795293597,0.03683173424186606,2.2693190574645996,0.5999119064451996,0.01915455746367239
1,2.1072796182988167,0.21136767316718036,0.09677053579159946,2.1072796182988167,0.6952276886576332,0.052876075971752,1.971238113300016,0.2866578600129489,0.10718486754314745,1.971238113300016,0.7088947636290617,0.05878467635895018
2,1.8751065519309171,0.28897390355909436,0.1687258719941895,1.8751065519309171,0.7520430196111751,0.09700778795935316,1.8454601651296276,0.3180317041344813,0.20324622340687357,1.8454601651296276,0.7990379086258862,0.11756935271297925
3,1.7208445617158745,0.35810903124363636,0.2586888780089281,1.7208445617158745,0.8127549720406614,0.1558956141325437,1.6701730957434389,0.3787978863936592,0.32800921789878584,1.6701730957434389,0.7979230439017282,0.2077278731934618
4,1.6339233029587443,0.3820194015087269,0.3069243460246197,1.6339233029587443,0.8382911388544066,0.1900532859782082,1.6123155268841722,0.38342140034293876,0.3184208952215263,1.6123155268841722,0.8440024906294507,0.1971598414893667
5,1.5774657762935047,0.3949993167977008,0.32423290264608107,1.5774657762935047,0.8452825272224985,0.20248667851817267,1.5668100208398372,0.40158520475561427,0.3266712669652236,1.5668100208398372,0.8683914935100662,0.20211360634574013
6,1.5184016731336218,0.41098510720622655,0.3385570244574778,1.5184016731336218,0.8564731982793781,0.21300724140402885,1.5509742162974067,0.41050198142720656,0.3312069712258393,1.5509742162974067,0.8326268189806919,0.20772787322298852
7,1.4717189107603805,0.4336658013552684,0.3504744808210312,1.4717189107603805,0.864490798700864,0.22188823608968375,1.5035186613881604,0.4197490093257657,0.34156890435924303,1.5035186613881604,0.8324087387347001,0.21565389697153314
8,1.4172438906587397,0.4583959556868663,0.36349420885291156,1.4172438906587397,0.8686326311445413,0.2318622762591058,1.4815339149225655,0.4478203436185063,0.30975045809027696,1.4815339149225655,0.8693555985605701,0.1895640687020483
9,1.3828689069887348,0.4732887006258766,0.38123515911613076,1.3828689069887348,0.8663782982947413,0.2467550211696127,1.4501882619870385,0.4507926024565451,0.3528232420923845,1.4501882619870385,0.8643190630833413,0.2222589168161193
10,1.348970417817412,0.48449241694799455,0.40222348294177984,1.348970417817412,0.8684308513182567,0.2641071184364103,1.4215972151120084,0.45904887730410737,0.34283889839954707,1.4215972151120084,0.8519285181869446,0.21565389697153314
11,1.3142819333262157,0.5002049460145909,0.4124740548823795,1.3142819333262157,0.8599335035106364,0.2736712665766506,1.401365097794224,0.47886393674928573,0.36824534126757946,1.401365097794224,0.8484350012977026,0.23612945842774416
12,1.2926703716239767,0.5032108211015675,0.42718039363243976,1.2926703716239767,0.8709990339520883,0.2850116136002726,1.3496513111588189,0.49273447836091055,0.3939558635299713,1.3496513111588189,0.8646274198786585,0.2559445178729225
13,1.256072588086796,0.5198797650115056,0.43680166153328587,1.256072588086796,0.8569210311528975,0.2952589151116241,1.3335709474203294,0.5056142666853246,0.40133994329558337,1.3335709474203294,0.8574978086403529,0.26321003966948786
14,1.243485702877407,0.5252083617817722,0.4432761439014481,1.243485702877407,0.8526770487185433,0.3018171881323125,1.3485553760667144,0.4950462352174434,0.3858664697983463,1.3485553760667144,0.8528174371354016,0.2506605020208749
15,1.2135334492935022,0.5332695722970859,0.45506458775823533,1.2135334492935022,0.8598515588348885,0.312064489643664,1.3275145626131106,0.5079260239355473,0.4190127283452839,1.3275145626131106,0.85321179721283,0.27906208722563053
16,1.197156207827633,0.5394179533130241,0.46223960521035806,1.197156207827633,0.850196960072062,0.31985243887812703,1.3390310605891944,0.5085865258383152,0.4180488766735737,1.3390310605891944,0.8365518375935926,0.2797225892071365
