val_loss,val_acc,val_recall_m,val_precision_m,val_f1_m,loss,acc,recall_m,precision_m,f1_m,epoch
2.41710270474735,0.12681638048851032,0.003963011889035667,0.1338617275696607,0.007630490327605798,2.9175139251734525,0.0985107255048774,0.00027326137450471376,0.017488725883482846,0.0005381146420675445,1
1.9990243596791277,0.24537648614914287,0.06737120211852747,0.7006378249416578,0.1211921246119503,2.225663393764389,0.1754338024279543,0.031425058068042085,0.47880123618978476,0.057309307871595855,2
1.7638227875040575,0.31869220603724924,0.1499339498215339,0.6589902123655321,0.24244104540332306,1.8408348589162387,0.2876075966580674,0.08976636152988836,0.6693337390471358,0.1554056659314391,3
1.6320183313349594,0.3474240423114958,0.1631439894516528,0.6724700624593183,0.2608450255904204,1.6762961897633084,0.3377510588471071,0.14715125017587824,0.7273071166074476,0.2422805088846422,4
1.5484394781498172,0.37450462347450153,0.17107001321003962,0.7169257181166343,0.27466603810437606,1.5961428461121738,0.3570159857822647,0.16204399508638515,0.7475603267312262,0.26388534289278415,5
1.5449846666429286,0.38143989435905196,0.18361955085865259,0.7242498430109717,0.291638161657351,1.5449370036507617,0.37341166823829586,0.16559639295494644,0.7523229791584164,0.2686019756133023,6
1.4663769435063694,0.4147952444251021,0.19319682961017326,0.7221470451575447,0.3034775269708671,1.5041090605574596,0.38953408936664924,0.17652684793513498,0.7729749362933569,0.28439583401648066,7
1.4851571266370847,0.4151254953371171,0.208058124194057,0.7225366500520013,0.32179663317521623,1.4712460099030167,0.40661292524061854,0.18704741084440465,0.7789089188808332,0.2990306441409126,8
1.43111834689837,0.46301188899629814,0.22457067373170564,0.7678154198307657,0.346268788314716,1.4257208849501293,0.4324361251455657,0.20986473562471006,0.8035408834939382,0.32996737750351207,9
1.3671883604485575,0.48778071326340205,0.24702774108322326,0.7827558189906091,0.37423763549154626,1.3840098863482588,0.45825932503218925,0.23022270803040112,0.8243143201802724,0.35723096912863933,10
1.2988253523210553,0.5092470276623452,0.285997357992074,0.7890502823863665,0.41865622556351295,1.322246399501061,0.4805301270543234,0.26342396502763393,0.8149720233782244,0.3953837107840026,11
1.3452859472882008,0.48910171722641393,0.3058124175159903,0.7326076535441601,0.43042063016242676,1.2710519627740366,0.5108621396202747,0.2962153299590378,0.8177872835115781,0.4320642271907884,12
1.2533925042599636,0.5317040951122853,0.31605019815059443,0.7772546090097062,0.4479206048513183,1.2211900347812463,0.5261647766821208,0.32422462084169906,0.8079051363010488,0.4602376347373851,13
1.1927699220700183,0.5505284016245737,0.36591809783303125,0.7860642917247556,0.49785480458323833,1.1705194365898433,0.5504850389234582,0.3527804344774416,0.8006588096321565,0.48711788805802514,14
1.201746221420157,0.5498678996036989,0.35634081902245707,0.7645678529651193,0.48483160197183667,1.144691007761767,0.5545839595084536,0.3683563328527137,0.8001106820857041,0.5021745492516523,15
1.1593160630847221,0.5531704095112285,0.3645970937519124,0.7971006604292906,0.49904027045796695,1.1254045445503051,0.562098647274758,0.3762809126807751,0.7946248227153454,0.5081725951947382,16
1.126738027663338,0.5733157200258978,0.3794583884539031,0.7979254703698102,0.5131296676090246,1.098155446840222,0.5774012843447478,0.39390627136890444,0.7982576984918774,0.5252977761028079,17
1.1210433063607865,0.5795904887714664,0.39431968303778686,0.7954697129433504,0.5260181975018238,1.077664950275408,0.5853258642623913,0.4034704194765694,0.7995150040075222,0.5342691009577905,18
1.1541352015347903,0.5726552180443919,0.3906869220213972,0.7615056086720374,0.5154370963967145,1.0530863628799203,0.5891515234158752,0.420139363321357,0.7983763820161779,0.5486672385612917,19
1.1040839572563828,0.5911492735265583,0.3949801850192928,0.7805103536798585,0.5235470711318788,1.056003343604565,0.5913376143467624,0.4165869654202204,0.7977581751250491,0.5452560165456481,20
1.082975699848039,0.5970937913601119,0.4121532364203404,0.8014120330426305,0.5431351366021044,1.0356690316663477,0.6007651317997502,0.42792731246216603,0.8001238435551612,0.555588977822907,21
1.0948402150933934,0.5924702773320942,0.4138044914922122,0.7753646160368876,0.5382523596129297,1.017811020731128,0.6048640524498963,0.4327093865159985,0.8055826192720452,0.5611675373028009,22
1.056022772385863,0.606671070091948,0.42767503298573006,0.7867778819964772,0.5529945882891096,1.008202980720764,0.6095094957513258,0.44473288699420593,0.7940881484713543,0.5683230464454231,23
1.0399595802967267,0.6129458389162545,0.43725231183567326,0.7952447195821584,0.56305833654958,0.9998211528633051,0.6133351550269671,0.4456893018049724,0.7953062919600281,0.5695950533135502,24
1.0373029089981844,0.6063408190224571,0.4418758255881079,0.7841281814493308,0.5639920354755583,0.9798129645343816,0.6183904904553043,0.4504713758588049,0.7948612544213769,0.5735404737449471,25
1.0468999835585036,0.6116248348745046,0.4537648612552149,0.7825834623573635,0.5732764996578388,0.9760182080641521,0.6226260417601274,0.4603087853409746,0.7961090245294448,0.5816617474674544,26
1.0773352068040614,0.6040290621659242,0.44715984144015547,0.7720331421301576,0.5648562434563706,0.9681244530562478,0.6238557179453986,0.4653641207367365,0.7973554203835712,0.5859304152155268,27
1.0598277892902632,0.6129458389162545,0.4597093790887684,0.7666920751057654,0.5737126259381736,0.9578220757537078,0.6265883316578704,0.4738352233463826,0.79881311841701,0.5930376804205608,28
1.0309117914348487,0.6231836195508587,0.46961690885072654,0.7665931482453642,0.5811117163501296,0.9464260012029477,0.6338297582044027,0.47684109849850975,0.7931894039192361,0.5939377524647854,29
1.0174011053465788,0.6261558785463733,0.4752311756541581,0.774526064902977,0.5878901920986301,0.934767262533985,0.6353326956745965,0.4855854624826606,0.7994817295985268,0.6028178365915619,30
1.0478405531992843,0.6248348745046235,0.4702774109109705,0.7644000110097101,0.5805884293788648,0.9274235284300771,0.6345129115510824,0.4903675365039178,0.79516192028343,0.6047469359845603,31
1.077607489797524,0.6145970938700194,0.47324966982774724,0.74597992489171,0.5777305060286503,0.9148117134456736,0.6409345539170938,0.4959693947138397,0.7956769502151532,0.6096678122924901,32
0.9831740043594783,0.6416776751117631,0.500660501942137,0.7719160462465122,0.6062781444628929,0.9114988012088422,0.6414810766009527,0.5012979915166816,0.788743019975393,0.6116457518486886,33
1.0100173244703083,0.6321003963799269,0.5046235139492796,0.7621229673628763,0.6057234364740127,0.8938345405178849,0.6526847929230706,0.5138680147438985,0.794648209911729,0.6226524791441942,34
0.9784909442677365,0.6459709379915517,0.5151915455352677,0.7705482918488618,0.6161520174031528,0.8821882393976137,0.6595163274404211,0.5194698729212451,0.7906683464000779,0.6256237937658434,35
0.9921471209633146,0.6396961690885072,0.5082562748475623,0.7616539666800707,0.6084800185032848,0.8809930918516072,0.6571936056023984,0.5272578220620542,0.7836566129120375,0.6290836107911658,36
0.9927383366790127,0.6410171731302571,0.511558784715723,0.7652826505261652,0.612042138567059,0.8821159502589845,0.6615657876921996,0.528624128967153,0.7904290915724521,0.632144513620772,37
