epoch,loss,acc,f1_m,loss,precision_m,recall_m,val_loss,val_acc,val_f1_m,val_loss,val_precision_m,val_recall_m
0,2.796187296772381,0.12324087989348208,0.008132558024341673,2.796187296772381,0.14002367466065155,0.004235551307368008,2.2128546433215726,0.17338177016499492,0.045592481779768726,2.2128546433215726,0.7073535566443339,0.023778071334214
1,2.062260860350471,0.2162863778980854,0.09051869026191704,2.062260860350471,0.6527564375187827,0.04959693947769544,1.8887570616118659,0.30085865261532674,0.08074117490290965,1.8887570616118659,0.5433478056203421,0.04425363276089828
2,1.8558244570827107,0.29785489823049754,0.17011151184376383,1.8558244570827107,0.7041637647638948,0.0985107255191291,1.748236970195997,0.351056803190094,0.19146379275318812,1.748236970195997,0.7788469763066683,0.10997357992566088
3,1.7498673023723452,0.331192785858994,0.23085028351509665,1.7498673023723452,0.7817241802357604,0.13690394862278968,1.6606495959913086,0.3830911492931323,0.25049508281317856,1.6606495959913086,0.8377454561160451,0.14828269485300566
4,1.6661782508209797,0.3646673042358214,0.2773947895086273,1.6661782508209797,0.8349155778604088,0.1679191146107511,1.6187123641312673,0.38639365918097757,0.3162094572340009,1.6187123641312673,0.8000941597013839,0.19881109644313155
5,1.611802253375892,0.387484629006965,0.3081538980002937,1.611802253375892,0.8372760131102082,0.19046317802164167,1.5910904448444967,0.3986129458388375,0.3354039701240696,1.5910904448444967,0.7988909338865444,0.21400264201776828
6,1.562513831176789,0.4055198797527795,0.32272479509391944,1.562513831176789,0.8504136199263181,0.20057384887831609,1.561933825006573,0.41314398939259933,0.3455381857199272,1.561933825006573,0.793600708521814,0.2222589168161193
7,1.513536071920675,0.42683426699265054,0.3394167488561756,1.513536071920675,0.8661167483411862,0.21273398006209945,1.5224011812058906,0.43163804487476576,0.3472920568411385,1.5224011812058906,0.7986833364991878,0.2229194187680985
8,1.4571038073798903,0.4481486542040182,0.3587549682408836,1.4571038073798903,0.8744017393443408,0.22789998629621216,1.4758218542587804,0.4458388374377746,0.35720583772879766,1.4758218542587804,0.8005946944695326,0.23084544254616984
9,1.4116562200319018,0.46563738217231987,0.3811945276909276,1.4116562200319018,0.8548163251076131,0.24743817460587447,1.4606826787265792,0.45244385725283404,0.3730805569391112,1.4606826787265792,0.787990793054296,0.24570673713005362
10,1.369272232935197,0.4827162180177858,0.4004633547683478,1.369272232935197,0.8640260029350544,0.2630140729526432,1.4206446317889416,0.4620211359846702,0.39773871707317854,1.4206446317889416,0.7838605271462877,0.2675033025197498
11,1.3380124650540322,0.49391993433583187,0.4159757007274297,1.3380124650540322,0.8649399303025049,0.2764038802707989,1.3923779614220522,0.4722589168161193,0.3973834091991855,1.3923779614220522,0.7673041130781488,0.26915455747351463
12,1.301471840946022,0.4996584232330062,0.42942041589484414,1.301471840946022,0.8652826629305231,0.2876075966580674,1.3649994275056545,0.48381770137436636,0.40604207647996343,1.3649994275056545,0.7666312662818158,0.2774108322423389
13,1.2891491757567617,0.5012979914800344,0.43745034567432534,1.2891491757567617,0.8570032431985173,0.29594206857638927,1.359659498244957,0.4874504622726491,0.42318169536411054,1.359659498244957,0.758237651033792,0.29458388379102024
14,1.2507142725334839,0.5157808443287842,0.44656272106914024,1.2507142725334839,0.8647738416300134,0.30332012565951316,1.3449643943237346,0.49603698803222634,0.42968105574973825,1.3449643943237346,0.7540583780608687,0.3018494055875856
